apartment,area,date,decoration,lift,location1,location2,location3,month,orientation,price,underground,unit,village
3室2厅1厨1卫,70.71,2020-04-14,简装,无,黄浦,董家渡,内环内,202004,南 北,550,近4号线南浦大桥站,77783,陆家浜路413弄
2室2厅1厨1卫,85.54,2020-04-14,毛坯,有,闵行,华漕,外环外,202004,南 北,340,,39748,爱博六村
2室2厅1厨1卫,77.63,2020-04-14,其他,有,宝山,顾村,外环外,202004,南,335,近7号线顾村公园站,43154,采菊苑
1室1厅1厨1卫,60.43,2020-04-15,精装,有,闵行,浦江,,202004,南,185,近浦江线浦航路站,30614,瑞和华苑
2室1厅1厨1卫,52.05,2020-04-15,精装,无,浦东,陆家嘴,内环内,202004,南,385,近2号线东昌路站,73968,东园二村
1室0厅1厨1卫,37.79,2020-04-17,简装,无,静安,彭浦,中环至外环,202004,南,180,近1号线彭浦新村站,47632,彭顺小区
2室1厅1厨1卫,60.86,2020-04-10,简装,无,浦东,北蔡,内环至中环,202004,南,300,近13号线北蔡站,49294,玉兰小区
4室2厅1厨3卫,128.49,2019-09-11,精装,有,闵行,梅陇,中环至外环,201909,南,1010,,78606,莲花河畔景苑
3室2厅1厨1卫,95.71,2019-11-02,简装,有,宝山,共康,中环至外环,201911,南,485,,50674,九英里
4室2厅1厨3卫,184.77,2019-12-07,精装,有,浦东,陆家嘴,内环内,201912,南,1495,近9号线商城路站,80912,菊园
4室2厅1厨2卫,148.59,2019-12-21,精装,无,杨浦,东外滩,内环内,201912,南 北,830,,55859,海杨公寓
3室2厅1厨1卫,101.12,2019-12-30,精装,有,闵行,七宝,外环外,201912,南 北,719,,71104,东方花园二期
3室2厅1厨2卫,163.1,2020-02-23,精装,有,长宁,天山,内环至中环,202002,南,1475,近2号线威宁路站,90436,仁恒河滨花园
3室2厅1厨1卫,92.08,2020-03-14,精装,有,松江,松江大学城,外环外,202003,南,360,近9号线松江大学城站,39097,绿地蔷薇九里(公寓)
3室2厅1厨2卫,135.28,2019-03-12,精装,有,虹口,临平路,内环内,201903,南,880,近8号线四平路站,65051,虹口典范
5室2厅1厨2卫,229.05,2019-05-31,精装,有,闵行,金汇,中环至外环,201905,南,1550,,67671,锦绣江南(一期)
3室2厅1厨2卫,137.21,2019-06-06,简装,有,闵行,七宝,外环外,201906,南 北,588,近9号线七宝站,42855,南国花园
4室2厅2厨4卫,289.05,2019-08-01,精装,有,徐汇,龙华,内环至中环,201908,南,3150,近7号线龙华中路站,108978,中信君廷
3室1厅1厨1卫,83,2019-05-05,精装,无,浦东,北蔡,内环至中环,201905,南,369,近13号线陈春路站,44458,绿川小区
2室2厅1厨1卫,83.95,2019-07-05,简装,无,闵行,颛桥,外环外,201907,南 北,299,,35617,日月华城
3室2厅1厨2卫,125.56,2019-08-20,简装,有,宝山,上大,中环至外环,201908,南,668,近7号线祁华路站,53202,保利叶之林(一期)
2室2厅1厨1卫,77.17,2017-12-17,精装,无,浦东,世博,,201712,南,435,近7号线长清路站,56370,新世纪花苑(二期)(浦东)
1室1厅1厨1卫,50.54,2017-11-19,精装,有,静安,南京西路,内环内,201711,南,328,近2号线南京西路站,64900,骏豪国际
2室1厅1厨1卫,54,2018-05-09,精装,无,静安,静安寺,内环内,201805,南,495,近1号线常熟路站,91667,华山路803弄
2室1厅1厨1卫,73.42,2018-09-02,简装,有,浦东,陆家嘴,内环内,201809,南,508,近9号线商城路站,69191,陈家宅小区(潍坊西路)
1室1厅1厨1卫,40.04,2018-11-24,简装,有,静安,江宁路,内环内,201811,南,285,,71179,新丰小区
2室2厅1厨1卫,100.26,2019-03-25,精装,有,黄浦,蓬莱公园,内环内,201903,南,880,近8号线陆家浜路站,87772,黄浦新苑(公寓)
2室2厅1厨1卫,92.75,2019-04-22,简装,有,浦东,世博,内环至中环,201904,南 北,565,近6号线高科西路站,60917,逸翠公馆
2室1厅1厨1卫,58.27,2019-05-23,精装,无,杨浦,黄兴公园,内环至中环,201905,东南 南,306,近8号线延吉中路站,52515,长白三村
1室1厅1厨1卫,58.56,2019-05-30,简装,有,宝山,顾村,外环外,201905,南,224,,38252,新顾村大家园A区
1室1厅1厨1卫,53.5,2019-06-11,精装,有,闵行,浦江,,201906,南,160,近浦江线闵瑞路站,29907,浦江小丽都
2室2厅1厨1卫,84.25,2019-06-17,简装,有,杨浦,中原,中环至外环,201906,南 西南,430,,51039,城市名园
1室1厅1厨1卫,35.75,2020-04-13,简装,无,普陀,长征,内环至中环,202004,南,265,,74126,星梅花苑
2室2厅1厨1卫,86,2020-04-13,毛坯,无,奉贤,南桥,外环外,202004,南,150,,17442,江海二村(奉贤)
2室1厅0厨1卫,62.79,2020-04-14,简装,无,闵行,颛桥,外环外,202004,南,292,近5号线银都路站,46505,银都新村(1至7区)
3室1厅1厨1卫,82,2020-04-14,毛坯,暂无数据,宝山,罗店,外环外,202004,南,218,近7号线美兰湖站,26586,美罗家园金丰苑
2室2厅1厨1卫,91.21,2020-04-15,精装,无,松江,松江新城,外环外,202004,南,263,,28835,大江苑
1室1厅1厨1卫,33.53,2020-04-15,精装,无,徐汇,龙华,内环至中环,202004,南,260,近4号线上海体育场站,77543,宛南二村
3室2厅1厨1卫,89.94,2020-04-16,毛坯,无,松江,松江大学城,外环外,202004,南 北,320,,35580,文翔名苑(公寓)
2室2厅1厨1卫,75.19,2020-04-16,简装,无,闵行,航华,外环外,202004,南,330,,43889,航华二村信利苑
2室2厅1厨1卫,84.11,2020-04-17,简装,有,宝山,高境,中环至外环,202004,南,535,,63608,恒盛豪庭
2室1厅1厨1卫,52.87,2020-04-17,毛坯,无,浦东,惠南,外环外,202004,南,135,,25535,荡湾新村
3室2厅1厨2卫,114.83,2020-04-18,毛坯,无,闵行,浦江,外环外,202004,南 北,430,,37447,滨浦新苑三村
1室1厅1厨1卫,50.78,2020-04-18,精装,无,浦东,三林,中环至外环,202004,南,268,,52777,杉林新月环林东路879弄
2室1厅0厨1卫,70.66,2020-04-18,精装,有,浦东,曹路,外环外,202004,南,258,,36513,金领国际(公寓)
2室1厅1厨1卫,71.1,2020-04-07,精装,无,闵行,莘庄,外环外,202004,南,475,,66808,新申花城茉莉苑
1室2厅1厨1卫,75.36,2020-04-07,精装,有,浦东,联洋,内环内,202004,南,770,近9号线芳甸路站,102177,第九城市(二期)
2室2厅1厨1卫,95.07,2020-04-08,精装,有,闵行,莘庄,,202004,南,630,,66267,名都新城（四期）
2室1厅1厨1卫,89.97,2020-04-08,精装,有,浦东,世博,内环至中环,202004,南,740,近7号线杨高南路站,82250,凯德嘉博名邸
2室1厅1厨1卫,47.13,2020-04-09,简装,无,长宁,仙霞,内环至中环,202004,南,280,近10号线(新江湾城-虹桥火车站)水城路站,59411,仙逸小区
2室1厅1厨1卫,49.77,2020-04-09,精装,无,浦东,唐镇,外环外,202004,南 北,235,,47218,金唐公寓
2室2厅1厨1卫,79.65,2020-04-10,毛坯,暂无数据,青浦,赵巷,外环外,202004,南,175,,21972,崧泽华城华中苑
1室1厅1厨1卫,41.13,2020-04-11,精装,无,杨浦,五角场,中环至外环,202004,南,247,近3号线江湾镇站,60054,政立路830弄
2室1厅1厨1卫,60.65,2020-04-11,其他,无,闵行,航华,外环外,202004,南,285,近10号线(新江湾城-航中路)航中路站,46991,航华四村
1室1厅1厨1卫,56.47,2020-04-12,毛坯,有,闵行,浦江,外环外,202004,南,170,,30105,聚缘北庭
2室1厅1厨1卫,80.23,2020-04-12,毛坯,有,青浦,赵巷,外环外,202004,南 北,175,,21813,崧泽华城华中苑
3室2厅1厨1卫,89.6,2018-11-22,简装,有,嘉定,江桥,外环外,201811,南 北,419,近13号线金运路站,46764,万达城市公寓
2室2厅1厨2卫,111.34,2017-12-15,简装,有,静安,南京西路,内环内,201712,南,1299,近2号线南京西路站,116670,中凯城市之光(静安)
2室1厅1厨1卫,62.18,2017-04-15,精装,有,静安,南京西路,内环内,201704,南,560,近2号线南京西路站,90062,康乐大楼(静安)
5室2厅1厨3卫,213.91,2017-08-23,简装,有,徐汇,龙华,内环至中环,201708,南,1700,近11号线(嘉定北-迪士尼)龙华站,79473,盛大花园
3室2厅1厨2卫,133.7,2017-11-11,精装,有,浦东,北蔡,内环至中环,201711,南 东,860,近13号线下南路站,64324,海上国际花园(一期)
2室1厅1厨1卫,82.59,2018-03-10,简装,有,长宁,镇宁路,内环内,201803,南,820,,99286,丁香大楼
3室2厅1厨2卫,166.4,2018-08-24,精装,有,徐汇,徐汇滨江,内环至中环,201808,南,1598,近7号线龙华中路站,96034,尚海湾豪庭
2室2厅1厨1卫,115.56,2018-10-23,精装,有,黄浦,五里桥,内环内,201810,南 北,1050,近9号线马当路站,90862,汇龙新城
2室2厅1厨2卫,139.81,2019-02-11,精装,有,黄浦,新天地,内环内,201902,南,2150,近10号线(新江湾城-虹桥火车站)新天地站,153781,翠湖天地御苑
3室1厅1厨1卫,81.22,2019-03-02,简装,无,嘉定,嘉定老城,外环外,201903,南,195,,24009,南苑二村
2室1厅1厨1卫,61.92,2019-03-23,精装,无,徐汇,龙华,内环至中环,201903,南,370,近3号线龙漕路站,59755,上缝小区
3室2厅1厨2卫,135.55,2019-03-27,精装,有,虹口,临平路,内环内,201903,南,930,近10号线(新江湾城-虹桥火车站)邮电新村站,68610,欧洲花园
3室2厅1厨2卫,123.5,2019-06-30,精装,有,闵行,古美,中环至外环,201906,南,860,,69636,阳光美景城
4室2厅2厨2卫,112.64,2020-03-21,精装,有,宝山,顾村,外环外,202003,南 北,489,,43413,金地天地云墅
3室2厅1厨2卫,78.12,2020-03-29,精装,无,金山,张堰,,202003,南,135,,17282,绿地金卫新家园（西区）
2室1厅1厨1卫,71.01,2020-04-15,精装,无,嘉定,嘉定老城,外环外,202004,南,188,,26476,南苑五村
2室1厅1厨1卫,71.03,2020-04-17,毛坯,无,闵行,浦江,外环外,202004,南 北,205,,28862,汇秀景苑一街坊
2室1厅1厨1卫,62.45,2020-04-17,简装,有,长宁,新华路,内环内,202004,南,530,近10号线(新江湾城-虹桥火车站)交通大学站,84868,红庄小区
3室2厅1厨1卫,98.32,2020-04-11,精装,无,宝山,大华,内环至中环,202004,南,530,,53906,康泰新城
3室2厅1厨1卫,100,2020-04-11,毛坯,有,宝山,上大,中环至外环,202004,南 北,525,,52500,经纬城市绿洲
1室1厅1厨1卫,51.85,2020-04-12,简装,有,浦东,杨思前滩,内环至中环,202004,南 北,320,,61717,东方悦居
3室2厅1厨2卫,125.69,2020-04-12,毛坯,有,闵行,梅陇,中环至外环,202004,南,720,,57284,未名园
2室1厅1厨1卫,69.42,2020-04-12,精装,无,宝山,共富,中环至外环,202004,南,278,,40047,共富四村
1室1厅1厨1卫,37.25,2020-04-14,毛坯,无,徐汇,斜土路,内环内,202004,南,250,近4号线大木桥路站,67115,西木小区
1室1厅1厨1卫,47.05,2020-04-15,简装,无,闵行,莘庄,外环外,202004,南,220,,46759,莘松四村
3室2厅1厨2卫,117.17,2019-06-26,毛坯,有,浦东,康桥,外环外,201906,南,410,,34992,文怡苑
2室2厅1厨1卫,72.27,2019-09-13,精装,无,浦东,康桥,外环外,201909,南,278,,38467,康桥月苑
3室2厅1厨2卫,151.9,2019-09-22,精装,有,徐汇,田林,,201909,南,1720,近3号线宜山路站,113233,尚汇豪庭二期
3室1厅1厨1卫,112.48,2019-10-04,精装,有,浦东,张江,内环至中环,201910,南,695,近2号线广兰路站,61789,阳光花城
3室1厅1厨1卫,90.02,2019-10-06,精装,有,闵行,浦江,外环外,201910,南 北,315,近浦江线浦航路站,34993,浦润苑
3室2厅1厨2卫,158,2019-10-11,毛坯,无,闵行,浦江,,201910,南,980,近8号线芦恒路站,62026,一品漫城二期（公寓）
2室1厅1厨1卫,78.2,2019-10-13,简装,无,浦东,北蔡,内环至中环,201910,南,380,近13号线北蔡站,48594,玉兰小区
2室2厅1厨1卫,73.19,2019-10-23,简装,有,闵行,七宝,外环外,201910,南,365,近9号线七宝站,49871,万科城市花园
3室1厅1厨1卫,88.99,2019-10-26,简装,有,松江,泗泾,外环外,201910,南,263,,29554,同润菲诗艾伦
2室0厅1厨1卫,51.07,2019-11-17,毛坯,无,普陀,光新,内环至中环,201911,南,320,,62660,太浜巷小区
3室2厅1厨1卫,115,2019-11-17,毛坯,无,嘉定,江桥,外环外,201911,南 北,406,,35305,中星海兰苑
2室1厅1厨1卫,68.9,2019-11-23,简装,无,浦东,金杨,内环至中环,201911,南,575,近6号线云山路站,83455,黄山始信苑
2室2厅1厨1卫,90.2,2019-12-13,精装,有,松江,九亭,外环外,201912,南 北,373,,41353,奥林匹克花园
2室1厅1厨1卫,89.03,2019-12-14,毛坯,有,青浦,徐泾,外环外,201912,南,311,,34933,上海捷克住宅小区(公寓)
3室1厅1厨1卫,71.45,2019-12-21,简装,无,普陀,真光,中环至外环,201912,南,330,,46187,清涧七街坊
2室2厅1厨1卫,96.08,2019-12-28,,,浦东,杨思前滩,内环至中环,201912,装修情况简装,578,,60159,恒大翰城瀚林苑
2室2厅1厨1卫,73.94,2019-12-30,毛坯,无,嘉定,江桥,外环外,201912,南 北,298,,40303,水岸秀苑
2室2厅1厨1卫,78.57,2020-01-08,毛坯,有,宝山,罗店,外环外,202001,南,240,,30547,美罗家园润苑
2室1厅1厨1卫,66.16,2020-02-22,简装,有,杨浦,周家嘴路,内环内,202002,西南,450,近12号线江浦公园站,68017,金鹏花园
4室2厅1厨3卫,196.82,2020-03-02,精装,有,闵行,浦江,外环外,202003,南 北,950,,48268,新浦江城(浦锦路1658弄)
2室1厅1厨1卫,57.4,2020-03-10,简装,无,闵行,颛桥,外环外,202003,南,275,,47910,银都新村(1至7区)
2室1厅1厨1卫,76.93,2020-03-14,简装,无,宝山,共富,中环至外环,202003,南 北,299,近1号线共富新村站,38867,共富一村
3室2厅1厨2卫,129.69,2020-03-14,精装,有,浦东,御桥,中环至外环,202003,南 北,640,,49349,绿洲康城亲水湾(中央区)
2室1厅1厨1卫,66.33,2020-03-15,简装,无,嘉定,江桥,外环外,202003,南 北,235,,35429,江桥二村
2室1厅1厨1卫,58.38,2020-03-16,精装,无,宝山,张庙,中环至外环,202003,南 北,243,近1号线呼兰路站,41624,呼玛三村
3室2厅1厨2卫,120.08,2018-10-27,精装,有,浦东,陆家嘴,内环内,201810,南 北,1068,近9号线商城路站,88941,菊园
3室2厅1厨2卫,119.96,2019-01-16,简装,无,松江,九亭,外环外,201901,南,436,,36346,云润家园
2室2厅1厨1卫,108.28,2019-06-12,精装,有,闵行,老闵行,,201906,南,383,近5号线支线金平路站,35372,合生城邦三街坊
2室1厅1厨1卫,58.87,2019-06-15,毛坯,无,闵行,古美,中环至外环,201906,南,269,近1号线外环路站,45694,新梅花苑
2室2厅1厨1卫,102.04,2019-06-26,简装,有,杨浦,周家嘴路,内环内,201906,南,780,近8号线江浦路站,76441,华升新苑
2室2厅1厨1卫,70.9,2020-03-22,简装,无,宝山,上大,中环至外环,202003,南,303,,42737,祁连一村
2室1厅1厨1卫,81.52,2020-03-22,简装,无,嘉定,嘉定老城,外环外,202003,南,195,,23921,民乐社区南苑六村
1室1厅1厨1卫,53.59,2020-03-23,简装,无,宝山,顾村,,202003,南 北,230,近7号线刘行站,42919,好日子大家园B区
2室1厅1厨1卫,74.48,2020-03-23,精装,有,宝山,顾村,外环外,202003,南 北,265,,35581,丰水宝邸(东苑)
1室1厅1厨0卫,40.03,2020-03-23,简装,无,宝山,张庙,中环至外环,202003,南,188,近1号线呼兰路站,46965,呼玛三村
2室1厅1厨1卫,80.47,2020-03-23,毛坯,有,青浦,赵巷,外环外,202003,南,176.8,,21971,崧泽华城昱翠雅苑
1室2厅1厨1卫,68.99,2020-03-24,精装,有,浦东,御桥,中环至外环,202003,南,385,,55806,绿洲康城亲水湾(中央区)
2室1厅1厨1卫,59.44,2020-03-24,简装,无,徐汇,徐家汇,内环内,202003,东,440,近1号线徐家汇站,74025,徐虹北路114号
1室1厅1厨1卫,48.8,2020-03-26,毛坯,无,浦东,川沙,外环外,202003,南,133,,27255,鑫唐绿波庭
1室1厅1厨1卫,56.18,2020-03-27,毛坯,有,闵行,浦江,外环外,202003,南,163,,29014,聚缘南庭
1室1厅1厨1卫,60.25,2020-03-28,简装,有,松江,泗泾,外环外,202003,南,155,,25727,牡丹逸庭
1室1厅1厨1卫,37.43,2020-03-28,精装,无,普陀,甘泉宜川,内环至中环,202003,南,175,,46754,章家巷小区
2室2厅1厨1卫,99.37,2020-03-30,精装,有,普陀,中远两湾城,内环内,202003,南,760,,76482,中远两湾城
1室1厅1厨1卫,55.03,2020-03-30,毛坯,有,闵行,浦江,,202003,南,172,,31256,金硕河畔景园西区
2室1厅1厨1卫,68.61,2020-03-30,毛坯,有,普陀,武宁,内环内,202003,西南,440,,64131,东沙小区
1室2厅1厨1卫,60.95,2020-03-31,精装,有,徐汇,徐家汇,内环内,202003,南,621,近1号线上海体育馆站,101887,电影华苑
2室1厅1厨1卫,64.02,2020-03-31,精装,有,宝山,上大,中环至外环,202003,南,320,近7号线上海大学站,49985,锦秋花园(公寓)
2室1厅1厨1卫,54.22,2020-04-01,简装,无,徐汇,上海南站,内环至中环,202004,南,288,,53117,汇成四村
1室1厅1厨1卫,45.33,2020-04-02,简装,无,徐汇,华东理工,中环至外环,202004,南,215,,47430,梅陇九村
1室1厅1厨1卫,60.32,2020-04-03,毛坯,无,浦东,书院镇,外环外,202004,南,121,,20060,丽泽菊清苑
1室1厅1厨1卫,57.22,2020-04-04,精装,有,徐汇,徐家汇,内环内,202004,南,638,近1号线徐家汇站,111500,兆丰帝景苑
1室1厅1厨1卫,37.28,2020-04-04,精装,无,浦东,塘桥,内环内,202004,南,210,近4号线蓝村路站,56331,峨山小区
1室1厅1厨1卫,53.39,2020-04-05,精装,无,宝山,顾村,,202004,南,225,,42143,好日子大家园C区
1室1厅1厨1卫,44.67,2020-04-05,精装,无,杨浦,中原,中环至外环,202004,南,234,近8号线嫩江路站,52385,长海路137弄
2室1厅1厨1卫,73.97,2020-04-05,毛坯,有,宝山,顾村,外环外,202004,南 北,259,,35015,馨佳园(菊泉街1969弄)
1室1厅1厨1卫,48.91,2020-04-15,简装,无,浦东,北蔡,内环至中环,202004,南,220,近13号线陈春路站,44981,绿川小区
2室2厅1厨1卫,77.33,2020-04-16,精装,无,松江,九亭,外环外,202004,南,330,近9号线中春路站,42675,奥林匹克花园
2室1厅1厨1卫,69.23,2020-04-16,简装,无,嘉定,丰庄,中环至外环,202004,南,260,,37556,嘉尚坊
2室1厅1厨1卫,61.7,2020-04-16,精装,无,徐汇,华东理工,内环至中环,202004,南,310,,50244,凌云新村
1室1厅1厨1卫,59.96,2020-04-17,精装,无,杨浦,五角场,中环至外环,202004,南,290,近3号线江湾镇站,48366,吉浦小区
2室1厅0厨1卫,59.11,2020-04-17,简装,无,徐汇,上海南站,内环至中环,202004,南,490,,82897,光华园
2室1厅1厨1卫,92.48,2020-04-18,精装,有,杨浦,周家嘴路,内环内,202004,南,585,近12号线宁国路站,63257,申通公寓
6室4厅2厨5卫,349.39,2018-08-02,,,松江,泗泾,外环外,201808,装修情况精装,1580,,45222,同润圣塔路斯
3室2厅1厨1卫,126.58,2019-03-06,精装,有,普陀,武宁,内环内,201903,东南,878,,69364,新湖明珠城
2室2厅1厨2卫,125.54,2019-05-04,简装,无,徐汇,徐家汇,内环内,201905,南 北,750,近4号线东安路站,59742,东安一村
3室2厅1厨2卫,143.63,2019-06-15,精装,有,浦东,陆家嘴,内环内,201906,南,1350,近9号线商城路站,93992,汇豪天下
3室2厅1厨1卫,128,2019-07-08,简装,有,杨浦,东外滩,内环内,201907,南,810,近12号线江浦公园站,63282,锦杨苑
2室1厅1厨1卫,65.56,2019-07-21,简装,无,浦东,金桥,中环至外环,201907,南,275,近9号线金桥站,41947,佳虹小区
3室2厅1厨1卫,108,2019-08-04,精装,有,宝山,大华,内环至中环,201908,南 北,688,,63704,水岸蓝桥(公寓)
3室1厅1厨1卫,77.45,2019-08-09,精装,无,闵行,七宝,外环外,201908,南 北,410,近9号线七宝站,52938,吴宝新村
3室2厅1厨2卫,124.96,2019-08-15,简装,有,浦东,金杨,内环至中环,201908,南,990,近6号线金桥路站,79226,东方知音苑
